VALUE	VALUE_SAVED	NAME	DESCRIPTION	UNIT	TYPE	TYPE_ID	VISIBLE	STATECHART	INSTANCE	LOWER_LIMIT	UPPER_LIMIT	VALIDATE	ID	INSTANCE_ID	STATECHART_ID	SET_ID	SET_ID_SAVED
0.1000000000	0.1000000000	TemperatureConversionRead	The conversion used to convert the read data from the modbus to the rigth data for displaying.		DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0001	0	0	0	1131	75	36	46	0
10.0000000000	10.0000000000	TemperatureConversionWrite	The conversion used to convert the command data to send through modbus the rigth data.		DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0001	0	0	0	1136	75	36	46	0
5.0000000000	5.0000000000	TemperatureDeviationAlarm	This is the temperature band at which a temperature deviation alarm is sent.	Cdeg	DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0001	0	0	0	1156	75	36	46	0
-1.0000000000	-1.0000000000	TemperatureDeviationReference	This is the temperature reference to compare the deviation alarm and warning with.	Cdeg	DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0001	0	0	0	1151	75	36	46	0
3.0000000000	3.0000000000	TemperatureDeviationWarning	This is the temperature band at which a temperature deviation warning is sent.	Cdeg	DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0001	0	0	0	1161	75	36	46	0
40.0000000000	40.0000000000	TemperatureWritableMaxValue	The maximun value for setpoint. This value must be the same as one fixed in the hardware to avoid errors when writing not allowed values		DOUBLE	2	0	ModbusTemperatureControllers	TMA_EL_PD_CBT_0001	0	0	0	1432	75	36	0	0
-15.0000000000	-15.0000000000	TemperatureWritableMinValue	The minimun value for setpoint. This value must be the same as one fixed in the hardware to avoid errors when writing not allowed values		DOUBLE	2	0	ModbusTemperatureControllers	TMA_EL_PD_CBT_0001	0	0	0	1437	75	36	0	0
10000.0000000000	10000.0000000000	CommandTimeout	The timeout for the received commands.	ms	DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	0	0	0	1142	76	36	46	0
TMA_EL_PD_CBT_0002	TMA_EL_PD_CBT_0002	ID String	This is the identifier for the cabinet in string format.		STRING	3	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	0	0	0	1126	76	36	46	0
/c/Configuration/ModbusTemperatureControllers/TMA_EL_PD_CBT_0002_config.ini	/c/Configuration/ModbusTemperatureControllers/TMA_EL_PD_CBT_0002_config.ini	ModbusServerConfigFilePath	Path of the configuration file for the modbus server for this instance.		STRING	3	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	1000	60000	1	1112	76	36	46	0
/c/Configuration/ModbusTemperatureControllers/TMA_EL_PD_CBT_0002_mapping.txt	/c/Configuration/ModbusTemperatureControllers/TMA_EL_PD_CBT_0002_mapping.txt	ModbusServerMappingFilePath	Path of the mapping file for the modbus server for this instance.		STRING	3	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	1000	60000	1	1116	76	36	46	0
0.0000000000	0.0000000000	ResetValue	The value to send over modbus for resetting the controller.		DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	0	0	0	1147	76	36	46	0
0	0	SendResetValue	This setting defines if the reset command will send the ResetValue setting over modbus for resetting the controller or not. TRUE sends the ResetValue, FALSE does not.		BOOLEAN	1	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	0	0	0	1169	76	36	46	0
0.1000000000	0.1000000000	TemperatureConversionRead	The conversion used to convert the read data from the modbus to the rigth data for displaying.		DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	0	0	0	1132	76	36	46	0
10.0000000000	10.0000000000	TemperatureConversionWrite	The conversion used to convert the command data to send through modbus the rigth data.		DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	0	0	0	1137	76	36	46	0
5.0000000000	5.0000000000	TemperatureDeviationAlarm	This is the temperature band at which a temperature deviation alarm is sent.	Cdeg	DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	0	0	0	1157	76	36	46	0
-1.0000000000	-1.0000000000	TemperatureDeviationReference	This is the temperature reference to compare the deviation alarm and warning with.	Cdeg	DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	0	0	0	1152	76	36	46	0
3.0000000000	3.0000000000	TemperatureDeviationWarning	This is the temperature band at which a temperature deviation warning is sent.	Cdeg	DOUBLE	2	1	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	0	0	0	1162	76	36	46	0
40.0000000000	40.0000000000	TemperatureWritableMaxValue	The maximun value for setpoint. This value must be the same as one fixed in the hardware to avoid errors when writing not allowed values		DOUBLE	2	0	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	0	0	0	1433	76	36	0	0
-15.0000000000	-15.0000000000	TemperatureWritableMinValue	The minimun value for setpoint. This value must be the same as one fixed in the hardware to avoid errors when writing not allowed values		DOUBLE	2	0	ModbusTemperatureControllers	TMA_EL_PD_CBT_0002	0	0	0	1438	76	36	0	0
-1.0000000000	-1.0000000000	AmbientTemperatureOffset	The offset from the ambient temperature	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0.1	100	0	1064	64	35	0	0
2.0000000000	2.0000000000	Autotune Controller type	Controller type used in autotuning. 0 for P, 1 for PI and 2 for PID		DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	2	1	1009	64	35	0	0
40.000000	40.000000	Autotune Step Amplitude	Amplitude added to controller output to identify the system in autotune		DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0.1	100	1	1005	64	35	0	0
0.1	0.1000000000	Autotune Time Constant Fator	Specifies a divider to apply to the identifed plant time constant to obtain the desried time constant response. Setting this value greater than 1 makes faster responses.		DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0.1	100	0	1011	64	35	0	0
0	0.0000000000	Control alpha	Specifies the derivative filter time constant. Increasing this value increases damping action. Alpha can be a value between 0 and 1 or NaN, which specifies no derivative filter is applied		DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	1002	64	35	0	0
20	176.4300000000	Control Kp	This is the proportional gain value of the temperature controller.		DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	908	64	35	0	0
0.1	0.466329	Control Td	This is the derivative time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	914	64	35	0	0
3	2.153852	Control Ti	This is the integral time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	920	64	35	0	0
AZDTgroup1	AZDTgroup1	ID String	This is the identifier for the motor group in string format.		STRING	3	1	MotorThermalControl	AzimuthGroup1	1	7	0	951	64	35	0	0
0.000000	176.530817	Plant Delay Time	Delay Time of first order plant used in control algorihm compensation of tunning	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	980	64	35	0	0
0	0.001446	Plant Process Gain	Gain of first order plant used in control algorihm compensation of tunning		DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	978	64	35	0	0
0	40.965714	Plant Time Constant	Time Constant of first order plant used in control algorihm compensation of tunning	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	979	64	35	0	0
1600.AZDT	1600.AZDT	SystemSource	This is the identifier for the system used when publishing the Alarm source.		STRING	3	0	MotorThermalControl	AzimuthGroup1	1	7	0	944	64	35	0	0
30.0000000000	5.0000000000	TemperatureDeviationAlarm	This is the temperature band at which a temperature deviation alarm is sent.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	932	64	35	0	0
-1.0000000000	-1.0000000000	TemperatureDeviationReference	This is the temperature reference to compare the deviation alarm and warning with.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	938	64	35	0	0
5.0000000000	3.0000000000	TemperatureDeviationWarning	This is the temperature band at which a temperature deviation warning is sent.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	926	64	35	0	0
500000.000000	500000.000000	Timeout_PowerOn	The timeout value after which an alarm is ent if the command was not completed.	ms	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	971	64	35	0	0
100.0000000000	100.0000000000	ValveApertureOffset	Offset added to the controller ouput for manage the aperture of the valve	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	1439	64	35	0	0
100.000000	40.000000	ValveDisabledAperture	This is the value to set the valve to when it is disabled.	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	902	64	35	0	0
120	120	ValveInPositionTimeout	The valve must be in position before this Timeout is fullfilled	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	1034	64	35	0	0
0	100.0000000000	ValveOutputHigh	The highest value that the controller can have as an output	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	1040	64	35	0	0
-100	0.0000000000	ValveOutputLow	The lowest value that the controller can have as an output	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	1041	64	35	0	0
5.0000000000	5.0000000000	ValveValidBand	This is the band at which the valve will tell that is in position.	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup1	0	0	0	896	64	35	0	0
-1.0000000000	-1.0000000000	AmbientTemperatureOffset	The offset from the ambient temperature	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0.1	100	0	1065	65	35	0	0
2.0000000000	2.0000000000	Autotune Controller type	Controller type used in autotuning. 0 for P, 1 for PI and 2 for PID		DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	2	1	1006	65	35	0	0
50.000000	40.000000	Autotune Step Amplitude	Amplitude added to controller output to identify the system in autotune		DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0.1	100	1	1007	65	35	0	0
0.1000000000	0.1000000000	Autotune Time Constant Fator	Specifies a divider to apply to the identifed plant time constant to obtain the desried time constant response. Setting this value greater than 1 makes faster responses.		DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0.1	100	0	1008	65	35	0	0
1.000000000	0.0000000000	Control alpha	Specifies the derivative filter time constant. Increasing this value increases damping action. Alpha can be a value between 0 and 1 or NaN, which specifies no derivative filter is applied		DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	1021	65	35	0	0
8.569	179.435484	Control Kp	This is the proportional gain value of the temperature controller.		DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	909	65	35	0	0
2.913000	0.466329	Control Td	This is the derivative time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	915	65	35	0	0
32	2.153852	Control Ti	This is the integral time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	921	65	35	0	0
AZDTgroup2	AZDTgroup2	ID String	This is the identifier for the motor group in string format.		STRING	3	1	MotorThermalControl	AzimuthGroup2	1	7	0	952	65	35	0	0
387.671329	176.530817	Plant Delay Time	Delay Time of first order plant used in control algorihm compensation of tunning	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	987	65	35	0	0
0.134186	0.001446	Plant Process Gain	Gain of first order plant used in control algorihm compensation of tunning		DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	992	65	35	0	0
1777.875132	40.965714	Plant Time Constant	Time Constant of first order plant used in control algorihm compensation of tunning	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	997	65	35	0	0
1600.AZDT	1600.AZDT	SystemSource	This is the identifier for the system used when publishing the Alarm source.		STRING	3	0	MotorThermalControl	AzimuthGroup2	1	7	0	945	65	35	0	0
50.0000000000	5.0000000000	TemperatureDeviationAlarm	This is the temperature band at which a temperature deviation alarm is sent.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	933	65	35	0	0
-1.0000000000	-1.0000000000	TemperatureDeviationReference	This is the temperature reference to compare the deviation alarm and warning with.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	939	65	35	0	0
8.0000000000	3.0000000000	TemperatureDeviationWarning	This is the temperature band at which a temperature deviation warning is sent.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	927	65	35	0	0
500000.000000	500000.000000	Timeout_PowerOn	The timeout value after which an alarm is ent if the command was not completed.	ms	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	972	65	35	0	0
100.0000000000	100.0000000000	ValveApertureOffset	Offset added to the controller ouput for manage the aperture of the valve	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	1440	65	35	0	0
100.000000	40.000000	ValveDisabledAperture	This is the value to set the valve to when it is disabled.	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	903	65	35	0	0
120	120	ValveInPositionTimeout	The valve must be in position before this Timeout is fullfilled	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	1035	65	35	0	0
0	100	ValveOutputHigh	The highest value that the controller can have as an output	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	1042	65	35	0	0
100	0.0000000000	ValveOutputLow	The lowest value that the controller can have as an output	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	1045	65	35	0	0
5	5	ValveValidBand	This is the band at which the valve will tell that is in position.	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup2	0	0	0	897	65	35	0	0
-1.0000000000	-1.0000000000	AmbientTemperatureOffset	The offset from the ambient temperature	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0.1	100	0	1066	66	35	0	0
2.0000000000	2.0000000000	Autotune Controller type	Controller type used in autotuning. 0 for P, 1 for PI and 2 for PID		DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	2	1	1003	66	35	0	0
50	40.000000	Autotune Step Amplitude	Amplitude added to controller output to identify the system in autotune		DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0.1	100	1	1010	66	35	0	0
0.1000000000	0.1000000000	Autotune Time Constant Fator	Specifies a divider to apply to the identifed plant time constant to obtain the desried time constant response. Setting this value greater than 1 makes faster responses.		DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0.1	100	0	1004	66	35	0	0
0	0.0000000000	Control alpha	Specifies the derivative filter time constant. Increasing this value increases damping action. Alpha can be a value between 0 and 1 or NaN, which specifies no derivative filter is applied		DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	1022	66	35	0	0
10	179.435484	Control Kp	This is the proportional gain value of the temperature controller.		DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	910	66	35	0	0
0.2	0.466329	Control Td	This is the derivative time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	916	66	35	0	0
7	2.153852	Control Ti	This is the integral time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	922	66	35	0	0
AZDTgroup3	AZDTgroup3	ID String	This is the identifier for the motor group in string format.		STRING	3	1	MotorThermalControl	AzimuthGroup3	1	7	0	953	66	35	0	0
0	176.530817	Plant Delay Time	Delay Time of first order plant used in control algorihm compensation of tunning	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	988	66	35	0	0
0	0.001446	Plant Process Gain	Gain of first order plant used in control algorihm compensation of tunning		DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	993	66	35	0	0
0	40.965714	Plant Time Constant	Time Constant of first order plant used in control algorihm compensation of tunning	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	998	66	35	0	0
1600.AZDT	1600.AZDT	SystemSource	This is the identifier for the system used when publishing the Alarm source.		STRING	3	0	MotorThermalControl	AzimuthGroup3	1	7	0	947	66	35	0	0
30.0000000000	5.0000000000	TemperatureDeviationAlarm	This is the temperature band at which a temperature deviation alarm is sent.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	934	66	35	0	0
-1.0000000000	-1.0000000000	TemperatureDeviationReference	This is the temperature reference to compare the deviation alarm and warning with.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	940	66	35	0	0
5.0000000000	3.0000000000	TemperatureDeviationWarning	This is the temperature band at which a temperature deviation warning is sent.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	928	66	35	0	0
500000.000000	500000.000000	Timeout_PowerOn	The timeout value after which an alarm is ent if the command was not completed.	ms	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	973	66	35	0	0
100.0000000000	100.0000000000	ValveApertureOffset	Offset added to the controller ouput for manage the aperture of the valve	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	1441	66	35	0	0
100.000000	40.000000	ValveDisabledAperture	This is the value to set the valve to when it is disabled.	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	904	66	35	0	0
120	120	ValveInPositionTimeout	The valve must be in position before this Timeout is fullfilled	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	1036	66	35	0	0
0	100.0000000000	ValveOutputHigh	The highest value that the controller can have as an output	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	1043	66	35	0	0
-100	0.0000000000	ValveOutputLow	The lowest value that the controller can have as an output	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	1046	66	35	0	0
5.0000000000	5.0000000000	ValveValidBand	This is the band at which the valve will tell that is in position.	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup3	0	0	0	898	66	35	0	0
-1.0000000000	-1.0000000000	AmbientTemperatureOffset	The offset from the ambient temperature	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0.1	100	0	1067	67	35	0	0
2.0000000000	2.0000000000	Autotune Controller type	Controller type used in autotuning. 0 for P, 1 for PI and 2 for PID		DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	2	1	1012	67	35	0	0
50	40.000000	Autotune Step Amplitude	Amplitude added to controller output to identify the system in autotune		DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0.1	100	1	1013	67	35	0	0
1	0.1000000000	Autotune Time Constant Fator	Specifies a divider to apply to the identifed plant time constant to obtain the desried time constant response. Setting this value greater than 1 makes faster responses.		DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0.1	100	0	1014	67	35	0	0
0	0.0000000000	Control alpha	Specifies the derivative filter time constant. Increasing this value increases damping action. Alpha can be a value between 0 and 1 or NaN, which specifies no derivative filter is applied		DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	1023	67	35	0	0
20	179.435484	Control Kp	This is the proportional gain value of the temperature controller.		DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	911	67	35	0	0
0.2	0.466329	Control Td	This is the derivative time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	917	67	35	0	0
5	2.153852	Control Ti	This is the integral time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	923	67	35	0	0
AZDTgroup4	AZDTgroup4	ID String	This is the identifier for the motor group in string format.		STRING	3	1	MotorThermalControl	AzimuthGroup4	1	7	0	954	67	35	0	0
0.000000	176.530817	Plant Delay Time	Delay Time of first order plant used in control algorihm compensation of tunning	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	989	67	35	0	0
0	0.001446	Plant Process Gain	Gain of first order plant used in control algorihm compensation of tunning		DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	994	67	35	0	0
0	40.965714	Plant Time Constant	Time Constant of first order plant used in control algorihm compensation of tunning	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	999	67	35	0	0
1600.AZDT	1600.AZDT	SystemSource	This is the identifier for the system used when publishing the Alarm source.		STRING	3	0	MotorThermalControl	AzimuthGroup4	1	7	0	948	67	35	0	0
20.0000000000	5.0000000000	TemperatureDeviationAlarm	This is the temperature band at which a temperature deviation alarm is sent.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	935	67	35	0	0
-1.0000000000	-1.0000000000	TemperatureDeviationReference	This is the temperature reference to compare the deviation alarm and warning with.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	941	67	35	0	0
3.0000000000	3.0000000000	TemperatureDeviationWarning	This is the temperature band at which a temperature deviation warning is sent.	Cdeg	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	929	67	35	0	0
500000.000000	500000.000000	Timeout_PowerOn	The timeout value after which an alarm is ent if the command was not completed.	ms	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	974	67	35	0	0
100.0000000000	100.0000000000	ValveApertureOffset	Offset added to the controller ouput for manage the aperture of the valve	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	1442	67	35	0	0
100.000000	40.000000	ValveDisabledAperture	This is the value to set the valve to when it is disabled.	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	905	67	35	0	0
120	120	ValveInPositionTimeout	The valve must be in position before this Timeout is fullfilled	s	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	1037	67	35	0	0
0.0	100.0000000000	ValveOutputHigh	The highest value that the controller can have as an output	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	1044	67	35	0	0
-100.0	0.0000000000	ValveOutputLow	The lowest value that the controller can have as an output	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	1047	67	35	0	0
5.0000000000	5.0000000000	ValveValidBand	This is the band at which the valve will tell that is in position.	%	DOUBLE	2	1	MotorThermalControl	AzimuthGroup4	0	0	0	899	67	35	0	0
-1.0000000000	-1.0000000000	AmbientTemperatureOffset	The offset from the ambient temperature	Cdeg	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0.1	100	0	1074	70	35	46	0
1.0000000000	2.0000000000	Autotune Controller type	Controller type used in autotuning. 0 for P, 1 for PI and 2 for PID		DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	2	1	1075	70	35	0	0
60.0000000000	40.0000000000	Autotune Step Amplitude	Amplitude added to controller output to identify the system in autotune		DOUBLE	2	1	MotorThermalControl	Cabinet0101	0.1	100	1	1076	70	35	0	0
0.01000000000	0.1000000000	Autotune Time Constant Fator	Specifies a divider to apply to the identifed plant time constant to obtain the desried time constant response. Setting this value greater than 1 makes faster responses.		DOUBLE	2	1	MotorThermalControl	Cabinet0101	0.1	100	0	1077	70	35	0	0
0.1	0.0000000000	Control alpha	Specifies the derivative filter time constant. Increasing this value increases damping action. Alpha can be a value between 0 and 1 or NaN, which specifies no derivative filter is applied		DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1078	70	35	0	0
50	179.4354840000	Control Kp	This is the proportional gain value of the temperature controller.		DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1079	70	35	0	0
0.000000	0.4663290000	Control Td	This is the derivative time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1080	70	35	0	0
20	2.1538520000	Control Ti	This is the integral time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1081	70	35	0	0
Cabinet0101	Cabinet0101	ID String	This is the identifier for the motor group in string format.		STRING	3	1	MotorThermalControl	Cabinet0101	1	7	0	1082	70	35	46	0
0	176.5308170000	Plant Delay Time	Delay Time of first order plant used in control algorihm compensation of tunning	s	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1083	70	35	0	0
1	0.0014460000	Plant Process Gain	Gain of first order plant used in control algorihm compensation of tunning		DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1084	70	35	0	0
0	40.9657140000	Plant Time Constant	Time Constant of first order plant used in control algorihm compensation of tunning	s	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1085	70	35	0	0
1900.Cabinet0101	1900.Cabinet0101	SystemSource	This is the identifier for the system used when publishing the Alarm source.		STRING	3	1	MotorThermalControl	Cabinet0101	1	7	0	1095	70	35	46	0
5.0000000000	5.0000000000	TemperatureDeviationAlarm	This is the temperature band at which a temperature deviation alarm is sent.	Cdeg	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1086	70	35	46	0
-1.0000000000	-1.0000000000	TemperatureDeviationReference	This is the temperature reference to compare the deviation alarm and warning with.	Cdeg	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1087	70	35	46	0
3.0000000000	3.0000000000	TemperatureDeviationWarning	This is the temperature band at which a temperature deviation warning is sent.	Cdeg	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1088	70	35	46	0
500000.0000000000	500000.0000000000	Timeout_PowerOn	The timeout value after which an alarm is ent if the command was not completed.	ms	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1089	70	35	46	0
0.0000000000	0.0000000000	ValveApertureOffset	Offset added to the controller ouput for manage the aperture of the valve	%	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1445	70	35	0	0
40.0000000000	40.0000000000	ValveDisabledAperture	This is the value to set the valve to when it is disabled.	%	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1090	70	35	46	0
120	120	ValveInPositionTimeout	The valve must be in position before this Timeout is fullfilled	s	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1091	70	35	46	0
100.0000000000	100.0000000000	ValveOutputHigh	The highest value that the controller can have as an output	%	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1092	70	35	46	0
60.0000000000	0.0000000000	ValveOutputLow	The lowest value that the controller can have as an output	%	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1093	70	35	0	0
5.0000000000	5.0000000000	ValveValidBand	This is the band at which the valve will tell that is in position.	%	DOUBLE	2	1	MotorThermalControl	Cabinet0101	0	0	0	1094	70	35	46	0
-1.0000000000	-1.0000000000	AmbientTemperatureOffset	The offset from the ambient temperature	Cdeg	DOUBLE	2	1	MotorThermalControl	ElevationGroup1	0.1	100	0	1068	68	35	46	0
2.0000000000	2.0000000000	Autotune Controller type	Controller type used in autotuning. 0 for P, 1 for PI and 2 for PID		DOUBLE	2	1	MotorThermalControl	ElevationGroup1	0	2	1	1015	68	35	46	0
50	1.0000000000	Autotune Step Amplitude	Amplitude added to controller output to identify the system in autotune		DOUBLE	2	1	MotorThermalControl	ElevationGroup1	0.1	100	1	1016	68	35	0	0
0.1	10.0000000000	Autotune Time Constant Fator	Specifies a divider to apply to the identifed plant time constant to obtain the desried time constant response. Setting this value greater than 1 makes faster responses.		DOUBLE	2	1	MotorThermalControl	ElevationGroup1	0.1	100	0	1017	68	35	0	0
0.0000000000	0.0000000000	Control alpha	Specifies the derivative filter time constant. Increasing this value increases damping action. Alpha can be a value between 0 and 1 or NaN, which specifies no derivative filter is applied		DOUBLE	2	1	MotorThermalControl	ElevationGroup1	0	0	0	1024	68	35	46	0
1.0000000000	1.0000000000	Control Kp	This is the proportional gain value of the temperature controller.		DOUBLE	2	1	MotorThermalControl	ElevationGroup1	0	0	0	912	68	35	46	0
0.0000000000	0.0000000000	Control Td	This is the derivative time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	ElevationGroup1	0	0	0	918	68	35	46	0
0.0000000000	0.0000000000	Control Ti	This is the integral time value of the temperature controller.	min	DOUBLE	2	1	MotorThermalControl	ElevationGroup1	0	0	0	924	68	35	46	0
